campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year,data_source,campaign_duration_days,month,quarter
2024_0136,Campaign_2024_0136,2024-03-09,2024-12-16,TikTok Ads,Africa,80268,13926,42921,13069.69,125753.69,Seniors,Services,Desktop,1970-01-01 00:00:00.000002024,H1_2024,282,3,1
2024_0137,Campaign_2024_0137,2024-06-19,2024-07-12,TikTok Ads,Europe,15849,43932,34717,16342.01,35962.05,Youth,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,23,6,2
2024_0138,Campaign_2024_0138,2024-04-25,2024-12-15,Email,Asia,1823,87893,72564,26172.28,104675.99,Youth,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,234,4,2
2024_0139,Campaign_2024_0139,2024-04-28,2024-09-13,TikTok Ads,Africa,77511,38355,18391,29397.78,120767.73,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,138,4,2
2024_0140,Campaign_2024_0140,2024-02-28,2024-10-31,Google Ads,Africa,61118,14959,65827,19727.71,66860.69,Youth,Services,Mobile,1970-01-01 00:00:00.000002024,H1_2024,246,2,1
2024_0141,Campaign_2024_0141,2024-01-05,2024-11-02,TikTok Ads,North America,20107,44725,11477,13381.28,58169.62,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,302,1,1
2024_0142,Campaign_2024_0142,2024-01-26,2024-08-20,Email,North America,24066,75374,31159,33050.91,1773.52,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,207,1,1
2024_0143,Campaign_2024_0143,2024-05-26,2024-11-13,TikTok Ads,Europe,7856,2115,36378,14737.25,123731.68,Adults,Electronics,Mobile,1970-01-01 00:00:00.000002024,H1_2024,171,5,2
2024_0144,Campaign_2024_0144,2024-04-28,2024-12-04,Google Display Network,Europe,28182,64584,77928,22855.51,90529.88,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,220,4,2
2024_0145,Campaign_2024_0145,2024-01-07,2024-11-02,TikTok Ads,North America,29601,83902,72511,20691.4,14137.71,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,300,1,1
2024_0146,Campaign_2024_0146,2024-03-28,2024-09-13,Email,South America,49895,54277,10716,22939.89,9886.91,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,169,3,1
2024_0147,Campaign_2024_0147,2024-01-14,2024-10-10,Google Ads,North America,47080,39762,84904,39923.48,115651.13,Adults,Travel,Desktop,1970-01-01 00:00:00.000002024,H1_2024,270,1,1
2024_0148,Campaign_2024_0148,2024-02-22,2024-07-03,Email,Asia,15145,63497,43763,20544.82,84973.49,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,132,2,1
2024_0149,Campaign_2024_0149,2024-06-04,2024-11-09,Facebook Ads,Europe,11254,12300,41288,22989.17,103809.73,Seniors,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,158,6,2
2024_0150,Campaign_2024_0150,2024-03-10,2024-08-26,Google Display Network,Africa,17540,64649,718,32400.27,23642.58,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,169,3,1
2024_0151,Campaign_2024_0151,2024-06-01,2024-09-06,Facebook Ads,South America,44556,13001,79313,4404.83,91832.88,Adults,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,97,6,2
2024_0152,Campaign_2024_0152,2024-04-06,2024-10-20,Google Ads,Europe,48365,77678,72157,24397.58,144122.78,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,197,4,2
2024_0153,Campaign_2024_0153,2024-01-27,2024-11-22,TikTok Ads,South America,8913,80855,80646,39498.89,40660.68,Youth,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,300,1,1
2024_0154,Campaign_2024_0154,2024-03-18,2024-07-06,TikTok Ads,North America,51020,53853,6825,39924.82,79449.28,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,110,3,1
2024_0155,Campaign_2024_0155,2024-05-26,2024-08-30,Email,Asia,53055,43869,73256,49431.96,102409.66,Adults,Clothing,Desktop,1970-01-01 00:00:00.000002024,H1_2024,96,5,2
2024_0156,Campaign_2024_0156,2024-01-08,2024-12-04,TikTok Ads,Europe,32624,24163,84292,4051.33,81946.58,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,331,1,1
2024_0157,Campaign_2024_0157,2024-06-04,2024-07-27,Email,Asia,78562,45270,33530,7340.96,112069.73,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,53,6,2
2024_0158,Campaign_2024_0158,2024-02-20,2024-10-28,Email,Asia,92313,27404,26550,30507.29,2913.44,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,251,2,1
2024_0159,Campaign_2024_0159,2024-06-11,2024-10-15,Google Display Network,South America,41421,12068,45821,9621.44,54900.75,Adults,Clothing,Desktop,1970-01-01 00:00:00.000002024,H1_2024,126,6,2
2024_0160,Campaign_2024_0160,2024-01-24,2024-12-21,Facebook Ads,Asia,11211,10151,35475,10170.17,21821.31,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,332,1,1
2024_0161,Campaign_2024_0161,2024-04-06,2024-08-10,Email,South America,44194,75646,45298,24760.49,24090.06,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H1_2024,126,4,2
2024_0162,Campaign_2024_0162,2024-02-10,2024-10-16,TikTok Ads,Europe,5353,61493,31778,38232.58,121952.18,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,249,2,1
2024_0163,Campaign_2024_0163,2024-06-06,2024-11-05,Email,Europe,69321,50268,55385,29500.15,45740.81,Youth,Travel,Desktop,1970-01-01 00:00:00.000002024,H1_2024,152,6,2
2024_0164,Campaign_2024_0164,2024-01-25,2024-09-07,TikTok Ads,Africa,36061,46001,42722,6385.39,106730.42,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,226,1,1
2024_0165,Campaign_2024_0165,2024-01-11,2024-12-10,Google Ads,South America,51716,53119,25601,7794.19,113626.41,Adults,Clothing,Desktop,1970-01-01 00:00:00.000002024,H1_2024,334,1,1
2024_0166,Campaign_2024_0166,2024-03-07,2024-08-04,Google Display Network,South America,72472,47272,23492,3126.27,118267.03,Youth,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,150,3,1
2024_0167,Campaign_2024_0167,2024-02-19,2024-08-17,Email,Africa,84261,84851,27099,30772.06,47259.17,Adults,Services,Tablet,1970-01-01 00:00:00.000002024,H1_2024,180,2,1
2024_0168,Campaign_2024_0168,2024-05-16,2024-08-09,Email,North America,35797,32947,75634,22316.22,142390.94,Seniors,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,85,5,2
2024_0169,Campaign_2024_0169,2024-06-02,2024-07-23,TikTok Ads,Africa,60316,37658,25534,17544.22,61417.15,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,51,6,2
2024_0170,Campaign_2024_0170,2024-01-31,2024-07-15,TikTok Ads,Asia,90021,12811,84983,16078.5,56861.99,Adults,Clothing,Desktop,1970-01-01 00:00:00.000002024,H1_2024,166,1,1
2024_0171,Campaign_2024_0171,2024-06-11,2024-11-08,TikTok Ads,South America,68847,65651,3270,31439.76,55231.51,Seniors,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,150,6,2
2024_0172,Campaign_2024_0172,2024-04-01,2024-10-19,Google Display Network,South America,16347,23169,12306,2690.97,69454.47,Adults,Services,Mobile,1970-01-01 00:00:00.000002024,H1_2024,201,4,2
2024_0173,Campaign_2024_0173,2024-02-29,2024-08-10,Facebook Ads,South America,6275,79719,10652,9891.82,113525.23,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,163,2,1
2024_0174,Campaign_2024_0174,2024-01-04,2024-07-26,Facebook Ads,Africa,66660,19949,79974,8977.43,39251.59,Seniors,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,204,1,1
2024_0175,Campaign_2024_0175,2024-04-06,2024-10-31,Google Ads,South America,59026,55837,29663,30954.95,134634.47,Seniors,Travel,Desktop,1970-01-01 00:00:00.000002024,H1_2024,208,4,2
2024_0176,Campaign_2024_0176,2024-06-02,2024-12-17,Facebook Ads,Africa,1245,50580,49305,1254.23,6625.14,Seniors,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,198,6,2
2024_0177,Campaign_2024_0177,2024-01-11,2024-12-27,Google Display Network,South America,78322,46245,17023,19086.78,114801.97,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,351,1,1
2024_0178,Campaign_2024_0178,2024-02-13,2024-10-03,Google Ads,South America,48577,82228,82885,45357.52,102521.6,Adults,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,233,2,1
2024_0179,Campaign_2024_0179,2024-04-15,2024-07-17,TikTok Ads,Asia,76900,113,27846,41907.91,117303.6,Seniors,Electronics,Mobile,1970-01-01 00:00:00.000002024,H1_2024,93,4,2
2024_0180,Campaign_2024_0180,2024-02-29,2024-10-11,TikTok Ads,Europe,29957,37969,1981,20490.22,37587.12,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,225,2,1
2024_0181,Campaign_2024_0181,2024-04-11,2024-08-14,TikTok Ads,Europe,35891,57970,17280,22232.38,108983.33,Youth,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,125,4,2
2024_0182,Campaign_2024_0182,2024-04-26,2024-10-01,Email,North America,51122,82779,44704,42688.08,37358.56,Youth,Travel,Desktop,1970-01-01 00:00:00.000002024,H1_2024,158,4,2
2024_0183,Campaign_2024_0183,2024-03-24,2024-07-30,Facebook Ads,Africa,85915,5869,80534,31461.46,51707.62,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,128,3,1
2024_0184,Campaign_2024_0184,2024-06-15,2024-08-22,Google Display Network,South America,73368,3219,64099,1956.42,2385.0,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,68,6,2
2024_0185,Campaign_2024_0185,2024-01-09,2024-12-25,Email,Asia,30824,9177,67837,41906.07,135525.68,Adults,Services,Tablet,1970-01-01 00:00:00.000002024,H1_2024,351,1,1
2024_0186,Campaign_2024_0186,2024-04-05,2024-07-20,Facebook Ads,South America,91009,37502,72812,10158.96,38297.09,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,106,4,2
2024_0187,Campaign_2024_0187,2024-01-26,2024-08-18,Facebook Ads,Asia,8073,55209,33384,14667.59,74289.17,Youth,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,205,1,1
2024_0188,Campaign_2024_0188,2024-05-15,2024-09-04,TikTok Ads,Europe,69281,61341,69448,22622.78,107433.43,Adults,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,112,5,2
2024_0189,Campaign_2024_0189,2024-05-23,2024-11-10,Google Display Network,North America,23206,4626,68259,6065.15,15652.46,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H1_2024,171,5,2
2024_0190,Campaign_2024_0190,2024-04-15,2024-08-17,Google Ads,Europe,84428,55776,53365,34065.31,28315.72,Adults,Services,Tablet,1970-01-01 00:00:00.000002024,H1_2024,124,4,2
2024_0191,Campaign_2024_0191,2024-02-07,2024-08-20,Google Ads,Africa,2389,789,2506,43900.57,145929.84,Seniors,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,195,2,1
2024_0192,Campaign_2024_0192,2024-05-28,2024-11-24,Google Display Network,Europe,91285,43468,39422,25415.7,42505.66,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,180,5,2
2024_0193,Campaign_2024_0193,2024-01-08,2024-08-20,TikTok Ads,Africa,14646,24195,81592,45806.68,109586.81,Adults,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,225,1,1
2024_0194,Campaign_2024_0194,2024-01-26,2024-11-15,Google Ads,Europe,31287,8485,44637,9663.14,82819.7,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,294,1,1
2024_0195,Campaign_2024_0195,2024-01-24,2024-08-13,TikTok Ads,South America,63858,29394,16118,26043.87,102095.57,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,202,1,1
2024_0196,Campaign_2024_0196,2024-06-03,2024-08-24,Google Ads,Africa,70537,57768,13556,39908.67,48235.91,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,82,6,2
2024_0197,Campaign_2024_0197,2024-01-19,2024-07-28,Email,North America,7568,37015,45962,14338.1,102570.36,Adults,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,191,1,1
2024_0198,Campaign_2024_0198,2024-01-23,2024-10-01,TikTok Ads,Asia,18471,24193,17621,24469.16,4695.3,Adults,Services,Mobile,1970-01-01 00:00:00.000002024,H1_2024,252,1,1
2024_0199,Campaign_2024_0199,2024-02-18,2024-07-31,Google Ads,South America,66269,53793,58006,7662.47,128905.25,Adults,Electronics,Mobile,1970-01-01 00:00:00.000002024,H1_2024,164,2,1
2024_0200,Campaign_2024_0200,2024-02-14,2024-12-12,Email,North America,16993,59840,42581,30732.43,138060.79,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,302,2,1
2024_0201,Campaign_2024_0201,2024-04-03,2024-07-30,Google Ads,South America,65603,57656,62081,24534.05,77800.05,Seniors,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,118,4,2
2024_0202,Campaign_2024_0202,2024-06-24,2024-10-28,Facebook Ads,South America,51243,25215,59224,30217.31,24841.11,Seniors,Clothing,Desktop,1970-01-01 00:00:00.000002024,H1_2024,126,6,2
2024_0203,Campaign_2024_0203,2024-05-27,2024-10-19,Email,South America,85012,34490,82911,4262.58,66617.31,Adults,Services,Tablet,1970-01-01 00:00:00.000002024,H1_2024,145,5,2
2024_0204,Campaign_2024_0204,2024-04-29,2024-07-06,Email,South America,19473,4991,12112,49789.28,78863.79,Seniors,Services,Mobile,1970-01-01 00:00:00.000002024,H1_2024,68,4,2
2024_0205,Campaign_2024_0205,2024-03-19,2024-11-08,Google Ads,North America,65115,63248,31157,24088.86,75215.76,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,234,3,1
2024_0206,Campaign_2024_0206,2024-01-04,2024-11-14,Google Display Network,Asia,3605,305,21521,2605.67,15754.45,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,315,1,1
2024_0207,Campaign_2024_0207,2024-04-22,2024-11-14,TikTok Ads,North America,48835,37355,57313,36834.44,147765.9,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H1_2024,206,4,2
2024_0208,Campaign_2024_0208,2024-01-14,2024-08-06,Email,Asia,54487,5628,73634,26622.69,148220.68,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,205,1,1
2024_0209,Campaign_2024_0209,2024-06-14,2024-07-15,TikTok Ads,Asia,2120,7367,77473,1071.55,88689.84,Seniors,Services,Desktop,1970-01-01 00:00:00.000002024,H1_2024,31,6,2
2024_0210,Campaign_2024_0210,2024-03-28,2024-12-13,Facebook Ads,Europe,20064,6809,43824,30681.67,44439.17,Adults,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,260,3,1
2024_0211,Campaign_2024_0211,2024-03-08,2024-10-26,Google Ads,Asia,55545,74374,28705,45595.44,47747.85,Adults,Travel,Desktop,1970-01-01 00:00:00.000002024,H1_2024,232,3,1
2024_0212,Campaign_2024_0212,2024-04-15,2024-08-08,Google Ads,Africa,26657,24736,31677,30248.78,18614.08,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,115,4,2
2024_0213,Campaign_2024_0213,2024-03-25,2024-12-01,Email,Africa,61857,13272,83776,41729.66,74160.42,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,251,3,1
2024_0214,Campaign_2024_0214,2024-02-20,2024-08-02,Google Ads,Africa,77143,72140,74406,29172.82,121859.26,Seniors,Services,Desktop,1970-01-01 00:00:00.000002024,H1_2024,164,2,1
2024_0215,Campaign_2024_0215,2024-02-09,2024-10-06,TikTok Ads,South America,86455,22992,31771,18116.14,60106.95,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,240,2,1
2024_0216,Campaign_2024_0216,2024-03-04,2024-09-07,Email,North America,27736,39690,28505,25598.77,143135.65,Adults,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,187,3,1
2024_0217,Campaign_2024_0217,2024-06-24,2024-10-20,Facebook Ads,South America,86138,65226,23319,49908.45,112084.59,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,118,6,2
2024_0218,Campaign_2024_0218,2024-01-13,2024-10-10,Facebook Ads,Europe,6278,14846,65113,8598.39,86058.75,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,271,1,1
2024_0219,Campaign_2024_0219,2024-03-24,2024-07-25,Google Ads,Africa,39765,72900,67442,43539.34,12626.41,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,123,3,1
2024_0220,Campaign_2024_0220,2024-05-09,2024-07-18,TikTok Ads,North America,34647,28192,33380,2942.5,80340.07,Adults,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,70,5,2
2024_0221,Campaign_2024_0221,2024-01-26,2024-08-26,Google Ads,South America,62959,43750,18798,38676.55,83882.28,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H1_2024,213,1,1
2024_0222,Campaign_2024_0222,2024-04-10,2024-10-18,Facebook Ads,South America,97818,77059,28497,37731.09,80608.73,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,191,4,2
2024_0223,Campaign_2024_0223,2024-03-24,2024-10-03,Google Ads,Asia,5389,86820,35747,6683.98,65756.0,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,193,3,1
2024_0224,Campaign_2024_0224,2024-03-12,2024-08-29,Email,North America,36155,20919,84250,34335.19,34580.42,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,170,3,1
2024_0225,Campaign_2024_0225,2024-03-23,2024-08-07,Google Ads,North America,67808,22024,20419,17803.62,148414.81,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,137,3,1
2024_0226,Campaign_2024_0226,2024-05-24,2024-09-24,Email,South America,64702,42541,82850,32436.13,22900.08,Adults,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,123,5,2
2024_0227,Campaign_2024_0227,2024-06-11,2024-08-26,TikTok Ads,Europe,57093,42755,56375,18260.22,52040.43,Youth,Services,Desktop,1970-01-01 00:00:00.000002024,H1_2024,76,6,2
2024_0228,Campaign_2024_0228,2024-01-23,2024-09-18,Google Display Network,North America,17256,45396,11979,43366.63,130229.29,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H1_2024,239,1,1
2024_0229,Campaign_2024_0229,2024-03-10,2024-07-10,Google Display Network,Europe,67308,47004,52279,36864.69,137172.29,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,122,3,1
2024_0230,Campaign_2024_0230,2024-01-19,2024-10-24,Google Display Network,South America,96123,41953,41296,5493.34,111502.87,Adults,Services,Mobile,1970-01-01 00:00:00.000002024,H1_2024,279,1,1
2024_0231,Campaign_2024_0231,2024-04-24,2024-11-24,Email,South America,84793,19567,49024,17740.93,2166.54,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002024,H1_2024,214,4,2
2024_0232,Campaign_2024_0232,2024-03-14,2024-11-25,Google Display Network,Europe,44295,33936,76531,4814.72,37599.16,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,256,3,1
2024_0233,Campaign_2024_0233,2024-03-14,2024-08-26,Facebook Ads,Africa,48085,16251,13106,6933.38,79019.82,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,165,3,1
2024_0234,Campaign_2024_0234,2024-04-16,2024-12-17,Google Ads,Africa,16010,26045,19440,44307.71,124067.64,Adults,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,245,4,2
2024_0235,Campaign_2024_0235,2024-06-25,2024-08-05,Google Display Network,North America,70946,41049,14225,31079.92,116602.55,Youth,Services,Desktop,1970-01-01 00:00:00.000002024,H1_2024,41,6,2
2024_0236,Campaign_2024_0236,2024-04-03,2024-07-30,Google Ads,South America,50939,11717,63764,36996.21,118308.61,Youth,Travel,Desktop,1970-01-01 00:00:00.000002024,H1_2024,118,4,2
2024_0237,Campaign_2024_0237,2024-03-02,2024-09-01,Google Ads,Africa,43788,48705,18577,13658.78,77299.28,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H1_2024,183,3,1
2024_0238,Campaign_2024_0238,2024-03-25,2024-08-04,Email,Africa,92872,61831,30153,15725.18,41804.72,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002024,H1_2024,132,3,1
2024_0239,Campaign_2024_0239,2024-06-15,2024-11-27,Google Ads,Asia,49224,57805,46483,2823.04,83181.21,Adults,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,165,6,2
2024_0240,Campaign_2024_0240,2024-06-25,2024-12-09,Email,Asia,72168,36840,47082,8076.73,76437.09,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,167,6,2
2024_0241,Campaign_2024_0241,2024-01-20,2024-08-28,Google Ads,Africa,95997,75303,4666,14037.03,29361.98,Adults,Services,Desktop,1970-01-01 00:00:00.000002024,H1_2024,221,1,1
2024_0242,Campaign_2024_0242,2024-06-12,2024-12-23,Google Ads,Europe,56594,24139,21656,41655.37,8140.39,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,194,6,2
2024_0243,Campaign_2024_0243,2024-01-08,2024-10-13,Email,South America,7770,83725,31459,22453.19,140274.64,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,279,1,1
2024_0244,Campaign_2024_0244,2024-03-13,2024-08-25,TikTok Ads,Europe,59540,65989,16050,26357.0,129159.68,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,165,3,1
2024_0245,Campaign_2024_0245,2024-04-11,2024-08-24,TikTok Ads,South America,73365,58820,84436,2145.48,140668.78,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,135,4,2
2024_0246,Campaign_2024_0246,2024-01-18,2024-11-25,TikTok Ads,Asia,97586,79084,81815,3418.2,135947.88,Adults,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,312,1,1
2024_0247,Campaign_2024_0247,2024-02-11,2024-11-26,Google Display Network,South America,97974,24151,9074,4533.79,27357.22,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H1_2024,289,2,1
2024_0248,Campaign_2024_0248,2024-06-30,2024-11-03,Facebook Ads,Africa,84540,13356,916,48439.71,120586.9,Adults,Services,Tablet,1970-01-01 00:00:00.000002024,H1_2024,126,6,2
2024_0249,Campaign_2024_0249,2024-03-25,2024-08-26,Google Ads,Europe,67059,28326,76625,31759.73,96237.48,Adults,Services,Mobile,1970-01-01 00:00:00.000002024,H1_2024,154,3,1
2024_0250,Campaign_2024_0250,2024-06-22,2024-12-18,Google Ads,Africa,36653,8244,57138,38193.11,91284.79,Seniors,Services,Tablet,1970-01-01 00:00:00.000002024,H1_2024,179,6,2
2024_0251,Campaign_2024_0251,2024-05-07,2024-09-04,Google Ads,North America,33484,46893,81431,40090.9,83903.44,Adults,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,120,5,2
2024_0252,Campaign_2024_0252,2024-02-23,2024-11-08,TikTok Ads,North America,91037,31527,38566,48618.39,69805.35,Seniors,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,259,2,1
2024_0253,Campaign_2024_0253,2024-04-12,2024-10-11,TikTok Ads,South America,9723,30165,76036,49283.87,61022.24,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,182,4,2
2024_0254,Campaign_2024_0254,2024-04-01,2024-11-12,Facebook Ads,South America,19071,6583,48450,27869.49,31589.04,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,225,4,2
